participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,true_typo,typed_response,accuracy_types
2080718,33,retrieval_trial,6595.78999993391,can,aquarium,OBJECT,whisk,21,LO,A,CHECK,CHECK,can,CHECK
2080718,34,retrieval_trial,8104.81499996968,bottle,bakery,OBJECT,vase,24,LO,A,error,FALSE,bottle,wc_event_error
2080718,35,retrieval_trial,4062.85000010394,squirrel,paintbrush,ANIMAL,reindeer,29,OA,L,error,FALSE,squirrel,wc_event_error
2080718,36,retrieval_trial,3668.1600001175,bottle,cafe,OBJECT,lamp,22,LO,A,error,FALSE,bottle,wc_event_error
2080718,37,retrieval_trial,6829.90000001155,museum,frog,LOCATION,city,36,AL,O,error,FALSE,museum,wc_event_error
2080718,38,retrieval_trial,6114.24500006251,tiger,cake,ANIMAL,tiger,30,OA,L,1,FALSE,tiger,1
2080744,3,retrieval_trial,2836.89500001492,horn,reindeer,OBJECT,paintbrush,29,AO,L,CHECK,CHECK,horn,CHECK
2080744,4,retrieval_trial,2597.73499995936,flower,vase,LOCATION,bakery,24,OL,A,error,FALSE,flower,be_cat_error
2080744,5,retrieval_trial,3695.81499998458,stripes,tiger,OBJECT,cake,30,AO,L,CHECK,CHECK,stripes,CHECK
2080744,6,retrieval_trial,5451.95999997668,lie,bedroom,ANIMAL,tortoise,32,LA,O,CHECK,CHECK,lie,CHECK
2080744,7,retrieval_trial,9976.17599999998,cale,dragonfly,OBJECT,headphones,25,AO,L,CHECK,CHECK,cale,CHECK
2080744,8,retrieval_trial,6896.60499995807,animal,platypus,OBJECT,sock,27,AO,L,CHECK,CHECK,animal,CHECK
2080744,9,retrieval_trial,2642.5450000097,cat,whisk,LOCATION,aquarium,21,OL,A,error,FALSE,cat,be_cat_error
2080744,10,retrieval_trial,2363.85999998311,deer,bus stop,ANIMAL,crocodile,35,LA,O,CHECK,CHECK,deer,CHECK
2080744,11,retrieval_trial,3256.63000001805,dog,hospital,ANIMAL,fox,33,LA,O,error,FALSE,dog,wc_event_error
2080744,12,retrieval_trial,3638.62500002142,cane,camel,OBJECT,bike,28,AO,L,CHECK,CHECK,cane,CHECK
2080744,13,retrieval_trial,5352.71499998635,house,wallet,LOCATION,balcony,23,OL,A,CHECK,CHECK,house,CHECK
2080744,14,retrieval_trial,7891.2100000307,office\,handbag,LOCATION,stadium,19,OL,A,CHECK,CHECK,office\,CHECK
2080744,15,retrieval_trial,4798.77499997383,cat,jail,ANIMAL,cat,34,LA,O,1,FALSE,cat,1
2080744,16,retrieval_trial,6470.47499998007,house,lamp,LOCATION,cafe,22,OL,A,CHECK,CHECK,house,CHECK
2080744,17,retrieval_trial,5362.42999997921,goat,park,ANIMAL,lion,31,LA,O,error,FALSE,goat,wc_event_error
2080744,18,retrieval_trial,6054.37500000698,theatre,violin,LOCATION,garage,20,OL,A,error,FALSE,theatre,wc_event_error
2080744,19,retrieval_trial,2916.91999998875,deer,city,ANIMAL,frog,36,LA,O,CHECK,CHECK,deer,CHECK
2080744,20,retrieval_trial,7080.58999996865,book\,bat,OBJECT,bottle,26,AO,L,CHECK,CHECK,book\,CHECK
2080744,21,retrieval_trial,2699.4700000505,jail,cat,LOCATION,jail,34,AL,O,1,FALSE,jail,1
2080744,22,retrieval_trial,3207.65500003472,swimming pool,aquarium,OBJECT,whisk,21,LO,A,error,TRUE,swim,be_cat_error
2080744,23,retrieval_trial,6326.73000002978,dog,paintbrush,ANIMAL,reindeer,29,OA,L,error,FALSE,dog,wc_event_error
2080744,24,retrieval_trial,6624.37999999383,goat,sock,ANIMAL,platypus,27,OA,L,error,FALSE,goat,wc_event_error
2080744,25,retrieval_trial,5661.14500002004,deer,cake,ANIMAL,tiger,30,OA,L,CHECK,CHECK,deer,CHECK
2080744,26,retrieval_trial,9976.25699999998,cane,cafe,OBJECT,lamp,22,LO,A,CHECK,CHECK,cane,CHECK
2080744,27,retrieval_trial,5164.34499999741,tiger,headphones,ANIMAL,dragonfly,25,OA,L,error,FALSE,tiger,wc_event_error
2080744,28,retrieval_trial,5502.03999999212,garage,fox,LOCATION,hospital,33,AL,O,error,FALSE,garage,wc_event_error
2080744,29,retrieval_trial,8066.0800000187,cup,garage,OBJECT,violin,20,LO,A,CHECK,CHECK,cup,CHECK
2080744,30,retrieval_trial,4250.50999998348,pond,frog,LOCATION,city,36,AL,O,CHECK,CHECK,pond,CHECK
2080744,31,retrieval_trial,5576.57999999356,goat,bike,ANIMAL,camel,28,OA,L,error,FALSE,goat,wc_event_error
2080744,32,retrieval_trial,4239.71500003245,park,lion,LOCATION,park,31,AL,O,1,FALSE,park,1
2080744,33,retrieval_trial,6027.82499999739,lake,crocodile,LOCATION,bus stop,35,AL,O,error,FALSE,lake,wc_event_error
2080744,34,retrieval_trial,6704.64000001084,garage,tortoise,LOCATION,bedroom,32,AL,O,error,FALSE,garage,wc_event_error
2080744,35,retrieval_trial,4091.09499998158,handbag,stadium,OBJECT,handbag,19,LO,A,1,FALSE,handbag,1
2080744,36,retrieval_trial,5306.76499998663,spoon,bakery,OBJECT,vase,24,LO,A,error,FALSE,spoon,wc_event_error
2080744,37,retrieval_trial,7727.06000000471,deer,bottle,ANIMAL,bat,26,OA,L,CHECK,CHECK,deer,CHECK
2080744,38,retrieval_trial,5514.81500000227,keys,balcony,OBJECT,wallet,23,LO,A,error,TRUE,key,wc_event_error
2080713,3,retrieval_trial,4156.94000001531,beach,headphones,LOCATION,shed,25,OL,A,error,FALSE,beach,wc_event_error
2080713,4,retrieval_trial,9983.79300000001,gals,fox,OBJECT,keys,33,AO,L,CHECK,CHECK,gals,CHECK
2080713,5,retrieval_trial,9983.90000000002,NA,paintbrush,LOCATION,restaurant,29,OL,A,error,FALSE,NA,miss
2080713,6,retrieval_trial,7408.1550000119,fox,garage,ANIMAL,lizard,20,LA,O,error,FALSE,fox,wc_event_error
2080713,7,retrieval_trial,9983.84999999998,NA,cafe,ANIMAL,panda,22,LA,O,error,FALSE,NA,miss
2080713,8,retrieval_trial,9983.83100000001,NA,cake,LOCATION,dentists,30,OL,A,error,FALSE,NA,miss
2080713,9,retrieval_trial,4870.91499997769,map,tortoise,OBJECT,guitar,32,AO,L,error,FALSE,map,wc_event_error
2080713,10,retrieval_trial,9983.76000000001,NA,cat,OBJECT,bucket,34,AO,L,error,FALSE,NA,miss
2080713,11,retrieval_trial,9983.66599999997,NA,bakery,ANIMAL,ant,24,LA,O,error,FALSE,NA,miss
2080713,12,retrieval_trial,6363.11500001466,beach,bottle,LOCATION,castle,26,OL,A,error,FALSE,beach,wc_event_error
2080713,13,retrieval_trial,6152.67999999924,raccoon,aquarium,ANIMAL,raccoon,21,LA,O,1,TRUE,racoon,1
2080713,14,retrieval_trial,9983.78200000001,glasese,lion,OBJECT,umbrella,31,AO,L,CHECK,CHECK,glasese,CHECK
2080713,15,retrieval_trial,9983.799,NA,frog,OBJECT,banana,36,AO,L,error,FALSE,NA,miss
2080713,16,retrieval_trial,9983.91700000002,NA,crocodile,OBJECT,hat,35,AO,L,error,FALSE,NA,miss
2080713,17,retrieval_trial,9983.63,NA,bike,LOCATION,river,28,OL,A,error,FALSE,NA,miss
2080713,18,retrieval_trial,9983.58699999994,beach,sock,LOCATION,bowling alley,27,OL,A,error,FALSE,beach,wc_event_error
2080713,19,retrieval_trial,4129.89499996183,elephant,stadium,ANIMAL,koala,19,LA,O,error,FALSE,elephant,wc_event_error
2080713,20,retrieval_trial,3805.10000005597,dolphin,balcony,ANIMAL,dolphin,23,LA,O,1,FALSE,dolphin,1
2080713,21,retrieval_trial,2426.55999999261,cafe,panda,LOCATION,cafe,22,AL,O,1,FALSE,cafe,1
2080713,22,retrieval_trial,9983.89000000001,NA,hat,ANIMAL,crocodile,35,OA,L,error,FALSE,NA,miss
2080713,23,retrieval_trial,5936.82499998249,garage,lizard,LOCATION,garage,20,AL,O,1,FALSE,garage,1
2080713,24,retrieval_trial,9983.74800000002,NA,banana,ANIMAL,frog,36,OA,L,error,FALSE,NA,miss
2080713,25,retrieval_trial,4573.94000003114,stadium,koala,LOCATION,stadium,19,AL,O,1,FALSE,stadium,1
2080713,26,retrieval_trial,5751.05500000063,bike,river,OBJECT,bike,28,LO,A,1,FALSE,bike,1
2080713,27,retrieval_trial,2388.70000001043,tortoise,guitar,ANIMAL,tortoise,32,OA,L,1,FALSE,tortoise,1
2080713,28,retrieval_trial,3939.10499999765,meerkat,bowling alley,OBJECT,sock,27,LO,A,error,FALSE,meerkat,be_cat_error
2080713,29,retrieval_trial,4787.75999997742,glasses,shed,OBJECT,headphones,25,LO,A,error,FALSE,glasses,wc_event_error
2080713,30,retrieval_trial,3933.01499995869,aquarium,raccoon,LOCATION,aquarium,21,AL,O,1,TRUE,aqarium,1
2080713,31,retrieval_trial,2166.15000000456,lion,umbrella,ANIMAL,lion,31,OA,L,1,FALSE,lion,1
2080713,32,retrieval_trial,9983.69200000004,NA,castle,OBJECT,bottle,26,LO,A,error,FALSE,NA,miss
2080713,33,retrieval_trial,9983.69100000011,duck,bucket,ANIMAL,cat,34,OA,L,error,FALSE,duck,wc_event_error
2080713,34,retrieval_trial,9983.60700000008,NA,restaurant,OBJECT,paintbrush,29,LO,A,error,FALSE,NA,miss
2080713,35,retrieval_trial,9983.96799999988,NA,dentists,OBJECT,cake,30,LO,A,error,FALSE,NA,miss
2080713,36,retrieval_trial,9983.76899999985,NA,ant,LOCATION,bakery,24,AL,O,error,FALSE,NA,miss
2080713,37,retrieval_trial,4042.63999999966,balcony,dolphin,LOCATION,balcony,23,AL,O,1,FALSE,balcony,1
2080713,38,retrieval_trial,9983.80299999984,NA,keys,ANIMAL,fox,33,OA,L,error,FALSE,NA,miss
2080746,3,retrieval_trial,9969.43400000001,house,elephant,OBJECT,shoe,40,AO,L,CHECK,CHECK,house,CHECK
2080746,4,retrieval_trial,6486.58500000602,ice,car park,ANIMAL,hippo,44,LA,O,CHECK,CHECK,ice,CHECK
2080746,5,retrieval_trial,5188.1149999972,jacket,windmill,ANIMAL,duck,48,LA,O,error,FALSE,jacket,we_cat_error
2080746,6,retrieval_trial,5479.37500002445,whisk,horse,OBJECT,phone,37,AO,L,error,FALSE,whisk,wc_event_error
2080746,7,retrieval_trial,5540.83499999251,basement,flower,LOCATION,basement,50,OL,A,1,FALSE,basement,1
2080746,8,retrieval_trial,9967.00399999996,octopus,casino,ANIMAL,octopus,43,LA,O,1,TRUE,octopu,1
2080746,9,retrieval_trial,9966.59399999992,biker\,squirrel,OBJECT,drum,39,AO,L,CHECK,CHECK,biker\,CHECK
2080746,10,retrieval_trial,6242.22499999451,tiu,nightclub,ANIMAL,aardvark,45,LA,O,CHECK,CHECK,tiu,CHECK
2080746,11,retrieval_trial,9967.24700000009,NA,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,NA,miss
2080746,12,retrieval_trial,5519.55000002636,cow,calculator,LOCATION,museum,52,OL,A,error,FALSE,cow,be_cat_error
2080746,13,retrieval_trial,8016.44499998656,dice,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,dice,be_cat_error
2080746,14,retrieval_trial,7253.01499999478,wji,hammer,LOCATION,pharmacy,54,OL,A,CHECK,CHECK,wji,CHECK
2080746,15,retrieval_trial,9968.66599999997,casino,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,casino,be_cat_error
2080746,16,retrieval_trial,2997.18000000576,cave,television,LOCATION,beach,53,OL,A,error,FALSE,cave,wc_event_error
2080746,17,retrieval_trial,6183.9199999813,cat,bee,OBJECT,candle,38,AO,L,error,FALSE,cat,be_cat_error
2080746,18,retrieval_trial,5176.42999999225,keys,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,keys,wc_event_error
2080746,19,retrieval_trial,9968.03899999999,bac,penguin,OBJECT,whistle,41,AO,L,CHECK,CHECK,bac,CHECK
2080746,20,retrieval_trial,4390.625,kite,cave,ANIMAL,dog,46,LA,O,error,FALSE,kite,be_cat_error
2080746,21,retrieval_trial,9966.36100000003,NA,aardvark,LOCATION,nightclub,45,AL,O,error,FALSE,NA,miss
2080746,22,retrieval_trial,7229.7350000008,bank,octopus,LOCATION,casino,43,AL,O,error,FALSE,bank,wc_event_error
2080746,23,retrieval_trial,9967.49300000002,garden,peacock,LOCATION,harbour,47,AL,O,error,TRUE,garde,wc_event_error
2080746,24,retrieval_trial,6269.93999999831,statue,museum,OBJECT,calculator,52,LO,A,error,FALSE,statue,wc_event_error
2080746,25,retrieval_trial,6684.58999998984,bank,dog,LOCATION,cave,46,AL,O,error,FALSE,bank,wc_event_error
2080746,26,retrieval_trial,8584.41499999026,bat,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,bat,wc_event_error
2080746,27,retrieval_trial,7383.73499998124,spider,drum,ANIMAL,squirrel,39,OA,L,error,TRUE,sider,wc_event_error
2080746,28,retrieval_trial,9967.5830000001,ku,factory,OBJECT,screwdriver,49,LO,A,CHECK,CHECK,ku,CHECK
2080746,29,retrieval_trial,9968.34199999995,glj,vineyard,OBJECT,necklace,51,LO,A,CHECK,CHECK,glj,CHECK
2080746,30,retrieval_trial,9968.67599999998,treehouse,duck,LOCATION,windmill,48,AL,O,error,TRUE,tree house,wc_event_error
2080746,31,retrieval_trial,7608.84000000078,siu,balloon,ANIMAL,rabbit,42,OA,L,CHECK,CHECK,siu,CHECK
2080746,32,retrieval_trial,4328.38999998057,carrot,basement,OBJECT,flower,50,LO,A,error,FALSE,carrot,wc_event_error
2080746,33,retrieval_trial,3795.52000001422,bat,shoe,ANIMAL,elephant,40,OA,L,error,FALSE,bat,wc_event_error
2080746,34,retrieval_trial,3283.5849999974,lighthouse,hippo,LOCATION,car park,44,AL,O,error,FALSE,lighthouse,wc_event_error
2080746,35,retrieval_trial,9967.83100000001,jkki,beach,OBJECT,television,53,LO,A,CHECK,CHECK,jkki,CHECK
2080746,36,retrieval_trial,3121.76499998895,sheep,phone,ANIMAL,horse,37,OA,L,error,FALSE,sheep,wc_event_error
2080746,37,retrieval_trial,9969.35600000015,NA,candle,ANIMAL,bee,38,OA,L,error,FALSE,NA,miss
2080746,38,retrieval_trial,5115.38000000292,ring,pharmacy,OBJECT,hammer,54,LO,A,error,FALSE,ring,wc_event_error
2080739,3,retrieval_trial,3057.67000000924,cinema,shoe,LOCATION,cinema,40,OL,A,1,FALSE,cinema,1
2080739,4,retrieval_trial,3256.84499996714,crab,museum,ANIMAL,crab,52,LA,O,1,FALSE,crab,1
2080739,5,retrieval_trial,6029.43500003312,library,whistle,LOCATION,library,41,OL,A,1,FALSE,library,1
2080739,6,retrieval_trial,3748.87000001036,jacket,duck,OBJECT,jacket,48,AO,L,1,FALSE,jacket,1
2080739,7,retrieval_trial,2392.6700000884,whale,vineyard,ANIMAL,whale,51,LA,O,1,FALSE,whale,1
2080739,8,retrieval_trial,9989.70600000001,NA,peacock,OBJECT,jigsaw,47,AO,L,error,FALSE,NA,miss
2080739,9,retrieval_trial,6139.46999993641,living room,balloon,LOCATION,swimming pool,42,OL,A,error,FALSE,living room,wc_event_error
2080739,10,retrieval_trial,8531.83999995235,lion,factory,ANIMAL,lobster,49,LA,O,error,FALSE,lion,wc_event_error
2080739,11,retrieval_trial,1627.42999999318,mouse,beach,ANIMAL,mouse,53,LA,O,1,FALSE,mouse,1
2080739,12,retrieval_trial,6961.21500001755,school,drum,LOCATION,supermarket,39,OL,A,CHECK,CHECK,school,CHECK
2080739,13,retrieval_trial,2820.64499997068,pen,aardvark,OBJECT,pen,45,AO,L,1,FALSE,pen,1
2080739,14,retrieval_trial,9989.61900000001,glasses,hippo,OBJECT,binoculars,44,AO,L,error,TRUE,glass,wc_event_error
2080739,15,retrieval_trial,9989.59700000001,cu[,octopus,OBJECT,scissors,43,AO,L,CHECK,CHECK,cu[,CHECK
2080739,16,retrieval_trial,2066.01000006776,kitchen,phone,LOCATION,kitchen,37,OL,A,1,FALSE,kitchen,1
2080739,17,retrieval_trial,4407.91499998886,beaver,pharmacy,ANIMAL,beaver,54,LA,O,1,FALSE,beaver,1
2080739,18,retrieval_trial,9989.32200000004,NA,dog,OBJECT,toothbrush,46,AO,L,error,FALSE,NA,miss
2080739,19,retrieval_trial,6255.86999999359,river,candle,LOCATION,lake,38,OL,A,error,FALSE,river,wc_event_error
2080739,20,retrieval_trial,7929.55500003882,cat,basement,ANIMAL,ostrich,50,LA,O,error,FALSE,cat,wc_event_error
2080739,21,retrieval_trial,2203.42000003438,phone,kitchen,OBJECT,phone,37,LO,A,1,FALSE,phone,1
2080739,22,retrieval_trial,2819.58999997005,balloon,swimming pool,OBJECT,balloon,42,LO,A,1,FALSE,balloon,1
2080739,23,retrieval_trial,2056.91499996465,aardvark,pen,ANIMAL,aardvark,45,OA,L,1,FALSE,aardvark,1
2080739,24,retrieval_trial,1746.94499990437,vineyard,whale,LOCATION,vineyard,51,AL,O,1,FALSE,vineyard,1
2080739,25,retrieval_trial,1956.93000010215,museum,crab,LOCATION,museum,52,AL,O,1,FALSE,museum,1
2080739,26,retrieval_trial,2628.48999991547,whistle,library,OBJECT,whistle,41,LO,A,1,FALSE,whistle,1
