Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,animal,location,object,eventno
59,1602317175483,10/10/2020 08:06:15,1602317225385,1,10/10/2020 09:07:05,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,29,17,1,fixation,fixation,fixation,547.6030000000028,,,,,0,1,0,,,,,1,encoding_trial,dolphin,wallet,balcony,23
60,1602317181470,10/10/2020 08:06:21,1602317231371,1,10/10/2020 09:07:11,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,29,17,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,dolphin,wallet,balcony,23
61,1602317181972,10/10/2020 08:06:21,1602317231871,1,10/10/2020 09:07:11,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,29,17,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,dolphin,wallet,balcony,23
62,1602317182554,10/10/2020 08:06:22,1602317232422,1,10/10/2020 09:07:12,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,9,18,1,fixation,fixation,fixation,550.2419999999984,,,,,0,1,0,,,,,1,encoding_trial,spider,carrot,circus,5
63,1602317188507,10/10/2020 08:06:28,1602317238408,1,10/10/2020 09:07:18,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,9,18,2,stimuli,timelimit,timelimit_screen,5985.965999999986,,,,,0,1,0,,,1,,1,encoding_trial,spider,carrot,circus,5
64,1602317189006,10/10/2020 08:06:29,1602317238908,1,10/10/2020 09:07:18,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,9,18,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,spider,carrot,circus,5
65,1602317189557,10/10/2020 08:06:29,1602317239456,1,10/10/2020 09:07:19,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,21,19,1,fixation,fixation,fixation,547.9590000000026,,,,,0,1,0,,,,,1,encoding_trial,hamster,statue,cruise ship,16
66,1602317195542,10/10/2020 08:06:35,1602317245443,1,10/10/2020 09:07:25,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,21,19,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,hamster,statue,cruise ship,16
67,1602317196042,10/10/2020 08:06:36,1602317245942,1,10/10/2020 09:07:25,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,21,19,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,hamster,statue,cruise ship,16
68,1602317196589,10/10/2020 08:06:36,1602317246492,1,10/10/2020 09:07:26,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,30,20,1,fixation,fixation,fixation,550.2419999999984,,,,,0,1,0,,,,,1,encoding_trial,ant,vase,bakery,24
69,1602317202574,10/10/2020 08:06:42,1602317252479,1,10/10/2020 09:07:32,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,30,20,2,stimuli,timelimit,timelimit_screen,5985.965999999986,,,,,0,1,0,,,1,,1,encoding_trial,ant,vase,bakery,24
70,1602317203077,10/10/2020 08:06:43,1602317252979,1,10/10/2020 09:07:32,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,30,20,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,ant,vase,bakery,24
71,1602317207792,10/10/2020 08:06:47,1602317257698,1,10/10/2020 09:07:37,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,24,1,1,Screen 1,advancementZone,continue_button,4706.645000027493,,,,,0,1,0,,,,,,break_screen,,,,
72,1602317208292,10/10/2020 08:06:48,1602317258184,1,10/10/2020 09:07:38,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,24,1,2,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,,break_screen,,,,
73,1602317208839,10/10/2020 08:06:48,1602317258734,1,10/10/2020 09:07:38,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,22,21,1,fixation,fixation,fixation,550.2419999999984,,,,,0,1,0,,,,,1,encoding_trial,badger,chainsaw,gym,17
74,1602317214867,10/10/2020 08:06:54,1602317264721,1,10/10/2020 09:07:44,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,22,21,2,stimuli,timelimit,timelimit_screen,5985.965999999986,,,,,0,1,0,,,1,,1,encoding_trial,badger,chainsaw,gym,17
75,1602317215367,10/10/2020 08:06:55,1602317265220,1,10/10/2020 09:07:45,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,22,21,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,badger,chainsaw,gym,17
76,1602317215882,10/10/2020 08:06:55,1602317265775,1,10/10/2020 09:07:45,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,38,22,1,fixation,fixation,fixation,554.7000000000116,,,,,0,1,0,,,,,1,encoding_trial,lion,umbrella,park,31
77,1602317221858,10/10/2020 08:07:01,1602317271761,1,10/10/2020 09:07:51,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,38,22,2,stimuli,timelimit,timelimit_screen,5985.965999999986,,,,,0,1,0,,,1,,1,encoding_trial,lion,umbrella,park,31
78,1602317222358,10/10/2020 08:07:02,1602317272262,1,10/10/2020 09:07:52,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,38,22,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,lion,umbrella,park,31
79,1602317222908,10/10/2020 08:07:02,1602317272811,1,10/10/2020 09:07:52,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,32,23,1,fixation,fixation,fixation,550.2419999999984,,,,,0,1,0,,,,,1,encoding_trial,bat,bottle,castle,26
80,1602317228886,10/10/2020 08:07:08,1602317278798,1,10/10/2020 09:07:58,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,32,23,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,bat,bottle,castle,26
81,1602317229386,10/10/2020 08:07:09,1602317279298,1,10/10/2020 09:07:59,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,32,23,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,bat,bottle,castle,26
82,1602317229937,10/10/2020 08:07:09,1602317279842,1,10/10/2020 09:07:59,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,18,24,1,fixation,fixation,fixation,544.1959999999963,,,,,0,1,0,,,,,1,encoding_trial,chicken,ball,forest,13
83,1602317235917,10/10/2020 08:07:15,1602317285828,1,10/10/2020 09:08:05,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,18,24,2,stimuli,timelimit,timelimit_screen,5985.965999999986,,,,,0,1,0,,,1,,1,encoding_trial,chicken,ball,forest,13
84,1602317236432,10/10/2020 08:07:16,1602317286328,1,10/10/2020 09:08:06,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,18,24,3,iti,fixation,timelimit_screen,500.22000000000116,,,,,0,1,0,,,1,,1,encoding_trial,chicken,ball,forest,13
85,1602317236980,10/10/2020 08:07:16,1602317286878,1,10/10/2020 09:08:06,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,34,25,1,fixation,fixation,fixation,550.2419999999984,,,,,0,1,0,,,,,1,encoding_trial,camel,bike,river,28
86,1602317242969,10/10/2020 08:07:22,1602317292865,1,10/10/2020 09:08:12,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,34,25,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,camel,bike,river,28
87,1602317243467,10/10/2020 08:07:23,1602317293366,1,10/10/2020 09:08:13,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,34,25,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,camel,bike,river,28
88,1602317244015,10/10/2020 08:07:24,1602317293923,1,10/10/2020 09:08:13,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,40,26,1,fixation,fixation,fixation,557.7060000000056,,,,,0,1,0,,,,,1,encoding_trial,fox,keys,hospital,33
89,1602317250014,10/10/2020 08:07:30,1602317299909,1,10/10/2020 09:08:19,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,40,26,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,fox,keys,hospital,33
90,1602317250498,10/10/2020 08:07:30,1602317300409,1,10/10/2020 09:08:20,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,40,26,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,fox,keys,hospital,33
91,1602317251060,10/10/2020 08:07:31,1602317300960,1,10/10/2020 09:08:20,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,63,27,1,fixation,fixation,fixation,550.2420000000275,,,,,0,1,0,,,,,1,encoding_trial,beaver,hammer,pharmacy,54
92,1602317257072,10/10/2020 08:07:37,1602317306946,1,10/10/2020 09:08:26,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,63,27,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,beaver,hammer,pharmacy,54
93,1602317257556,10/10/2020 08:07:37,1602317307446,1,10/10/2020 09:08:27,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,63,27,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,beaver,hammer,pharmacy,54
94,1602317258103,10/10/2020 08:07:38,1602317308002,1,10/10/2020 09:08:28,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,55,28,1,fixation,fixation,fixation,556.314000000013,,,,,0,1,0,,,,,1,encoding_trial,dog,toothbrush,cave,46
95,1602317264098,10/10/2020 08:07:44,1602317313988,1,10/10/2020 09:08:33,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,55,28,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,dog,toothbrush,cave,46
96,1602317264597,10/10/2020 08:07:44,1602317314488,1,10/10/2020 09:08:34,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,55,28,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,dog,toothbrush,cave,46
97,1602317265129,10/10/2020 08:07:45,1602317315040,1,10/10/2020 09:08:35,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,51,29,1,fixation,fixation,fixation,550.2420000000275,,,,,0,1,0,,,,,1,encoding_trial,octopus,scissors,casino,43
98,1602317271126,10/10/2020 08:07:51,1602317321026,1,10/10/2020 09:08:41,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,51,29,2,stimuli,timelimit,timelimit_screen,5986.635999999999,,,,,0,1,0,,,1,,1,encoding_trial,octopus,scissors,casino,43
99,1602317271625,10/10/2020 08:07:51,1602317321526,1,10/10/2020 09:08:41,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,51,29,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,octopus,scissors,casino,43
100,1602317272172,10/10/2020 08:07:52,1602317322076,1,10/10/2020 09:08:42,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,26,30,1,fixation,fixation,fixation,550.2420000000275,,,,,0,1,0,,,,,1,encoding_trial,lizard,violin,garage,20
101,1602317278207,10/10/2020 08:07:58,1602317328062,1,10/10/2020 09:08:48,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,26,30,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
102,1602317278837,10/10/2020 08:07:58,1602317328562,1,10/10/2020 09:08:48,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,26,30,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
103,1602317279634,10/10/2020 08:07:59,1602317329117,1,10/10/2020 09:08:49,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,16,31,1,fixation,fixation,fixation,553.6419999999925,,,,,0,1,0,,,,,1,encoding_trial,goat,camera,garden,11
104,1602317285271,10/10/2020 08:08:05,1602317335102,1,10/10/2020 09:08:55,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,16,31,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,goat,camera,garden,11
105,1602317285709,10/10/2020 08:08:05,1602317335603,1,10/10/2020 09:08:55,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,16,31,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,goat,camera,garden,11
106,1602317286257,10/10/2020 08:08:06,1602317336153,1,10/10/2020 09:08:56,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,36,32,1,fixation,fixation,fixation,550.2420000000275,,,,,0,1,0,,,,,1,encoding_trial,tiger,cake,dentists,30
107,1602317292232,10/10/2020 08:08:12,1602317342139,1,10/10/2020 09:09:02,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,36,32,2,stimuli,timelimit,timelimit_screen,5985.966000000015,,,,,0,1,0,,,1,,1,encoding_trial,tiger,cake,dentists,30
108,1602317292769,10/10/2020 08:08:12,1602317342640,1,10/10/2020 09:09:02,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,36,32,3,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,1,encoding_trial,tiger,cake,dentists,30
109,1602317293929,10/10/2020 08:08:13,1602317343825,1,10/10/2020 09:09:03,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,37,2,1,attention,Zone3,response_keyboard_single,1172.0450001303107,,,1,1,1,0,0,,,,,,attention_check,,,,
110,1602317294413,10/10/2020 08:08:14,1602317344311,1,10/10/2020 09:09:04,20655,19,task-mr21,,7156374,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,876x594,,Encoding,16,11,attention-pass,attention-pass,encoding,encoding,37,2,2,iti,fixation,timelimit_screen,500.21999999997206,,,,,0,1,0,,,1,,,attention_check,,,,
