participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,typed_response,accuracy_types
2104820,15,retrieval_trial,2449.00000002235,paintbrush,reindeer,OBJECT,paintbrush,29,AO,L,1,paintbrush,1
2104820,16,retrieval_trial,7768.05999991484,pig,bedroom,ANIMAL,tortoise,32,LA,O,error,pig,wc_event_error
2104820,17,retrieval_trial,4680.88499992155,ct,handbag,LOCATION,stadium,19,OL,A,error,ct,error
2104820,18,retrieval_trial,4137.21999991685,museum,violin,LOCATION,garage,20,OL,A,error,museum,wc_event_error
2104820,19,retrieval_trial,4189.98999998439,aquarium,whisk,LOCATION,aquarium,21,OL,A,1,aquarium,1
2104820,20,retrieval_trial,4665.61499994714,bedroom,vase,LOCATION,bakery,24,OL,A,error,bedroom,wc_event_error
2104820,21,retrieval_trial,1844.06000003219,jail,cat,LOCATION,jail,34,AL,O,1,jail,1
2104820,22,retrieval_trial,1276.32999990601,tiger,cake,ANIMAL,tiger,30,OA,L,1,tiger,1
2104820,23,retrieval_trial,2667.87499992643,bedroom,fox,LOCATION,hospital,33,AL,O,error,bedroom,wc_event_error
2104820,24,retrieval_trial,2094.97999993619,lamp,cafe,OBJECT,lamp,22,LO,A,1,lamp,1
2104820,25,retrieval_trial,3289.63500005193,horse,headphones,ANIMAL,dragonfly,25,OA,L,error,horse,wc_event_error
2104820,26,retrieval_trial,2114.95999991894,bustop,crocodile,LOCATION,bus stop,35,AL,O,1,bustop,1
2104820,27,retrieval_trial,2670.33500003163,park,tortoise,LOCATION,bedroom,32,AL,O,error,park,wc_event_error
2104820,28,retrieval_trial,2682.48499999754,reindeer,paintbrush,ANIMAL,reindeer,29,OA,L,1,reindeer,1
2104820,29,retrieval_trial,1365.62000005506,bat,bottle,ANIMAL,bat,26,OA,L,1,bat,1
2104820,30,retrieval_trial,7396.07500005513,cat,stadium,OBJECT,handbag,19,LO,A,error,cat,be_cat_error
2104820,31,retrieval_trial,3707.77499990072,bucket,bakery,OBJECT,vase,24,LO,A,error,bucket,wc_event_error
2104820,32,retrieval_trial,1848.15500001423,whisk,aquarium,OBJECT,whisk,21,LO,A,1,whisk,1
2104820,33,retrieval_trial,2618.70999995153,park,frog,LOCATION,city,36,AL,O,error,park,wc_event_error
2104820,34,retrieval_trial,3704.79500002693,bucket,garage,OBJECT,violin,20,LO,A,error,bucket,wc_event_error
2104820,35,retrieval_trial,6177.1749999607,platypus,sock,ANIMAL,platypus,27,OA,L,1,platypus,1
2104820,36,retrieval_trial,6773.30000000075,mouse,bike,ANIMAL,camel,28,OA,L,error,mouse,wc_event_error
2104820,37,retrieval_trial,1712.36499992665,park,lion,LOCATION,park,31,AL,O,1,park,1
2104820,38,retrieval_trial,4788.87499996927,wallet,balcony,OBJECT,wallet,23,LO,A,1,wallet,1
2113796,3,retrieval_trial,2505.68500000011,bike,camel,OBJECT,bike,28,AO,L,1,bike,1
2113796,4,retrieval_trial,2767.06999999809,aligator,bus stop,ANIMAL,crocodile,35,LA,O,1,aligator,1
2113796,5,retrieval_trial,2171.42000000243,cake,tiger,OBJECT,cake,30,AO,L,1,cake,1
2113796,6,retrieval_trial,2612.799999999,bakery,vase,LOCATION,bakery,24,OL,A,1,bakery,1
2113796,7,retrieval_trial,1395.5099999985,cat,jail,ANIMAL,cat,34,LA,O,1,cat,1
2113796,8,retrieval_trial,9978.30499999999,squ,hospital,ANIMAL,fox,33,LA,O,error,squ,error
2113796,9,retrieval_trial,3913.23499999999,cinema,whisk,LOCATION,aquarium,21,OL,A,error,cinema,wc_event_error
2113796,10,retrieval_trial,1976.54500000132,basement,lamp,LOCATION,cafe,22,OL,A,error,basement,wc_event_error
2113796,11,retrieval_trial,1561.73999999743,balcony,wallet,LOCATION,balcony,23,OL,A,1,balcony,1
2113796,12,retrieval_trial,2686.9200000001,tortoise,bedroom,ANIMAL,tortoise,32,LA,O,1,tortoise,1
2113796,13,retrieval_trial,3435.56499999977,lion,city,ANIMAL,frog,36,LA,O,error,lion,wc_event_error
2113796,14,retrieval_trial,8278.47000000114,lighthouse,bat,OBJECT,bottle,26,AO,L,error,light,be_cat_error
2113796,15,retrieval_trial,1599.45499999961,headphones,dragonfly,OBJECT,headphones,25,AO,L,1,headphones,1
2113796,16,retrieval_trial,7206.83500000089,fox,violin,LOCATION,garage,20,OL,A,error,fox,be_cat_error
2113796,17,retrieval_trial,1562.00499999977,sock,platypus,OBJECT,sock,27,AO,L,1,sock,1
2113796,18,retrieval_trial,1823.19499999727,lion,park,ANIMAL,lion,31,LA,O,1,lion,1
2113796,19,retrieval_trial,9979.06499999994,cinae,handbag,LOCATION,stadium,19,OL,A,error,cinae,wc_event_error
2113796,20,retrieval_trial,1881.95500000077,painting,reindeer,OBJECT,paintbrush,29,AO,L,error,painting,error
2113796,21,retrieval_trial,1921.80999999982,handbag,stadium,OBJECT,handbag,19,LO,A,1,handbag,1
2113796,22,retrieval_trial,2118.33000000112,violin,garage,OBJECT,violin,20,LO,A,1,violin,1
2113796,23,retrieval_trial,3137.04000000143,bedroom,tortoise,LOCATION,bedroom,32,AL,O,1,bedroom,1
2113796,24,retrieval_trial,2652.76000000082,dragonfly,headphones,ANIMAL,dragonfly,25,OA,L,1,dragonfly,1
2113796,25,retrieval_trial,2815.71500000055,camel,bike,ANIMAL,camel,28,OA,L,1,camel,1
2113796,26,retrieval_trial,2073.02999999956,whisk,aquarium,OBJECT,whisk,21,LO,A,1,whisk,1
2113796,27,retrieval_trial,1736.84499999939,wallet,balcony,OBJECT,wallet,23,LO,A,1,walet,1
2113796,28,retrieval_trial,2326.28000000108,vase,bakery,OBJECT,vase,24,LO,A,1,vase,1
2113796,29,retrieval_trial,4276.9249999983,jail,cat,LOCATION,jail,34,AL,O,1,jail,1
2113796,30,retrieval_trial,1693.31999999844,tiger,cake,ANIMAL,tiger,30,OA,L,1,tiger,1
2113796,31,retrieval_trial,1737.17500000203,bus stop,crocodile,LOCATION,bus stop,35,AL,O,1,bus stop,1
2113796,32,retrieval_trial,2095.23999999871,platypus,sock,ANIMAL,platypus,27,OA,L,1,platypus,1
2113796,33,retrieval_trial,2325.13499999908,park,lion,LOCATION,park,31,AL,O,1,park,1
2113796,34,retrieval_trial,5095.79999999923,library,fox,LOCATION,hospital,33,AL,O,error,library,wc_event_error
2113796,35,retrieval_trial,1620.94499999867,city,frog,LOCATION,city,36,AL,O,1,city,1
2113796,36,retrieval_trial,2683.37500000047,lamp,cafe,OBJECT,lamp,22,LO,A,1,lamp,1
2113796,37,retrieval_trial,2526.19500000216,bat,bottle,ANIMAL,bat,26,OA,L,1,bat,1
2113796,38,retrieval_trial,7255.16499999864,meerkat,paintbrush,ANIMAL,reindeer,29,OA,L,error,meerkat,wc_event_error
2128001,3,retrieval_trial,7137.69999999931,stadium,handbag,LOCATION,stadium,19,OL,A,1,stadium,1
2128001,4,retrieval_trial,8651.93499999988,garden,tiger,OBJECT,cake,30,AO,L,error,garden,be_cat_error
2128001,5,retrieval_trial,8981.21999999968,castle,bat,OBJECT,bottle,26,AO,L,error,castle,we_cat_error
2128001,6,retrieval_trial,4326.30499999871,lion,park,ANIMAL,lion,31,LA,O,1,lion,1
2128001,7,retrieval_trial,4508.43499999976,phone,reindeer,OBJECT,paintbrush,29,AO,L,error,phone,wc_event_error
2128001,8,retrieval_trial,3979.03000000044,cat\,jail,ANIMAL,cat,34,LA,O,1,cat\,1
2128001,9,retrieval_trial,5203.15000000119,crab,hospital,ANIMAL,fox,33,LA,O,error,crab,wc_event_error
2128001,10,retrieval_trial,6680.05999999878,park,wallet,LOCATION,balcony,23,OL,A,error,park,wc_event_error
2128001,11,retrieval_trial,6005.76000000001,frog,city,ANIMAL,frog,36,LA,O,1,frog,1
2128001,12,retrieval_trial,8445.71500000166,ball,camel,OBJECT,bike,28,AO,L,error,ball,wc_event_error
2128001,13,retrieval_trial,6412.75499999942,garage,violin,LOCATION,garage,20,OL,A,1,garage,1
2128001,14,retrieval_trial,7367.67999999935,bear,bedroom,ANIMAL,tortoise,32,LA,O,error,bear,wc_event_error
2128001,15,retrieval_trial,7042.91000000009,jail,whisk,LOCATION,aquarium,21,OL,A,error,jail,wc_event_error
2128001,16,retrieval_trial,9986.52300000004,city,platypus,OBJECT,sock,27,AO,L,error,city,be_cat_error
2128001,17,retrieval_trial,5358.94999999984,park,lamp,LOCATION,cafe,22,OL,A,error,park,wc_event_error
2128001,18,retrieval_trial,7174.6050000001,headphones,dragonfly,OBJECT,headphones,25,AO,L,1,headphones,1
2128001,19,retrieval_trial,9986.67200000002,c,bus stop,ANIMAL,crocodile,35,LA,O,error,c,error
2128001,20,retrieval_trial,6065.03999999946,hospital,vase,LOCATION,bakery,24,OL,A,error,hospital,wc_event_error
2128001,21,retrieval_trial,8436.78999999969,lobster,bakery,OBJECT,vase,24,LO,A,error,lobster,be_cat_error
2128001,22,retrieval_trial,6063.46499999927,bedroom,tortoise,LOCATION,bedroom,32,AL,O,1,bedroom,1
2128001,23,retrieval_trial,6672.69000000122,jail,cat,LOCATION,jail,34,AL,O,1,jail,1
2128001,24,retrieval_trial,4317.65499999886,snake,paintbrush,ANIMAL,reindeer,29,OA,L,error,snake,wc_event_error
2128001,25,retrieval_trial,7433.27999999921,rabbit,bottle,ANIMAL,bat,26,OA,L,error,rabbit,wc_event_error
2128001,26,retrieval_trial,5904.32999999938,fox,aquarium,OBJECT,whisk,21,LO,A,error,fox,be_cat_error
2128001,27,retrieval_trial,6177.09000000102,whale,cake,ANIMAL,tiger,30,OA,L,error,whale,wc_event_error
2128001,28,retrieval_trial,6428.56500000018,wallet,balcony,OBJECT,wallet,23,LO,A,1,wallet,1
2128001,29,retrieval_trial,7494.66500000015,clock,garage,OBJECT,violin,20,LO,A,error,clock,wc_event_error
2128001,30,retrieval_trial,5774.70999999973,koala,stadium,OBJECT,handbag,19,LO,A,error,koala,we_cat_error
2128001,31,retrieval_trial,6194.58499999926,garden,fox,LOCATION,hospital,33,AL,O,error,garden,wc_event_error
2128001,32,retrieval_trial,5005.17499999842,castle,frog,LOCATION,city,36,AL,O,error,castle,wc_event_error
2128001,33,retrieval_trial,5429.3600000001,jail,lion,LOCATION,park,31,AL,O,error,jail,wc_event_error
2128001,34,retrieval_trial,5384.79000000015,dragonfly,headphones,ANIMAL,dragonfly,25,OA,L,1,dragonfly,1
2128001,35,retrieval_trial,5036.07000000018,wallet,cafe,OBJECT,lamp,22,LO,A,error,wallet,wc_event_error
2128001,36,retrieval_trial,4684.3200000003,dog,bike,ANIMAL,camel,28,OA,L,error,dog,wc_event_error
2128001,37,retrieval_trial,5224.36999999988,fish,sock,ANIMAL,platypus,27,OA,L,error,fish,wc_event_error
2128001,38,retrieval_trial,5422.74999999977,university,crocodile,LOCATION,bus stop,35,AL,O,error,university,wc_event_error
2128038,3,retrieval_trial,3640,horse,wallet,LOCATION,balcony,23,OL,A,error,horse,be_cat_error
2128038,4,retrieval_trial,6909,hippo,city,ANIMAL,frog,36,LA,O,error,hippo,wc_event_error
2128038,5,retrieval_trial,5534,sock,platypus,OBJECT,sock,27,AO,L,1,sock,1
2128038,6,retrieval_trial,9987.58000000002,librsry,handbag,LOCATION,stadium,19,OL,A,error,librsry,wc_event_error
2128038,7,retrieval_trial,4057,necklace,dragonfly,OBJECT,headphones,25,AO,L,error,necklace,wc_event_error
2128038,8,retrieval_trial,4471,bakery,whisk,LOCATION,aquarium,21,OL,A,error,bakery,wc_event_error
2128038,9,retrieval_trial,4103,cafe,lamp,LOCATION,cafe,22,OL,A,1,cafe,1
2128038,10,retrieval_trial,4183,lion,hospital,ANIMAL,fox,33,LA,O,error,lion,wc_event_error
2128038,11,retrieval_trial,5127,lizard,jail,ANIMAL,cat,34,LA,O,error,lizard,wc_event_error
2128038,12,retrieval_trial,5891,pen,bat,OBJECT,bottle,26,AO,L,error,pen,wc_event_error
2128038,13,retrieval_trial,6358,pen,reindeer,OBJECT,paintbrush,29,AO,L,error,pen,wc_event_error
2128038,14,retrieval_trial,5186,lion,park,ANIMAL,lion,31,LA,O,1,lion,1
2128038,15,retrieval_trial,3402,lobster,violin,LOCATION,garage,20,OL,A,error,lobster,be_cat_error
2128038,16,retrieval_trial,6579,bike,camel,OBJECT,bike,28,AO,L,1,bike,1
2128038,17,retrieval_trial,6140,crocodile,bus stop,ANIMAL,crocodile,35,LA,O,1,crocodile,1
2128038,18,retrieval_trial,7125,shop,vase,LOCATION,bakery,24,OL,A,error,shop,error
2128038,19,retrieval_trial,5454,pen,tiger,OBJECT,cake,30,AO,L,error,pen,wc_event_error
2128038,20,retrieval_trial,2869,tortoise,bedroom,ANIMAL,tortoise,32,LA,O,1,totoise,1
2128038,21,retrieval_trial,6532,whisk,aquarium,OBJECT,whisk,21,LO,A,1,whisk,1
2128038,22,retrieval_trial,2699,camel,bike,ANIMAL,camel,28,OA,L,1,camel,1
2128038,23,retrieval_trial,3034,prison,cat,LOCATION,jail,34,AL,O,1,prison,1
2128038,24,retrieval_trial,5053,platypus,sock,ANIMAL,platypus,27,OA,L,1,platypus,1
2128038,25,retrieval_trial,2975,beaver,cafe,OBJECT,lamp,22,LO,A,error,beaver,be_cat_error
2128038,26,retrieval_trial,5416,brush,stadium,OBJECT,handbag,19,LO,A,error,brush,error
2128038,27,retrieval_trial,3177,bedroom,tortoise,LOCATION,bedroom,32,AL,O,1,bedroom,1
2128038,28,retrieval_trial,5730,notebook,bakery,OBJECT,vase,24,LO,A,error,notebook,error
2128038,29,retrieval_trial,5468,ostrich,garage,OBJECT,violin,20,LO,A,error,ostrich,be_cat_error
2128038,30,retrieval_trial,3765,binoculars,balcony,OBJECT,wallet,23,LO,A,error,binoculars,wc_event_error
2128038,31,retrieval_trial,3713,alligator,paintbrush,ANIMAL,reindeer,29,OA,L,error,alligator,error
2128038,32,retrieval_trial,2547,hospital,fox,LOCATION,hospital,33,AL,O,1,hospital,1
2128038,33,retrieval_trial,2141,dragonfly,headphones,ANIMAL,dragonfly,25,OA,L,1,dragonfly,1
2128038,34,retrieval_trial,4127,bus stop,crocodile,LOCATION,bus stop,35,AL,O,1,bus stop,1
2128038,35,retrieval_trial,3611,stadium,frog,LOCATION,city,36,AL,O,error,stadium,wc_event_error
2128038,36,retrieval_trial,4543,park,lion,LOCATION,park,31,AL,O,1,park,1
2128038,37,retrieval_trial,1889,bat,bottle,ANIMAL,bat,26,OA,L,1,bat,1
2128038,38,retrieval_trial,7336,cat,cake,ANIMAL,tiger,30,OA,L,error,cat,wc_event_error
2128130,3,retrieval_trial,5299.33500000334,sock,platypus,OBJECT,sock,27,AO,L,1,sock,1
2128130,4,retrieval_trial,2669.66500000854,aquarium,whisk,LOCATION,aquarium,21,OL,A,1,aquarium,1
2128130,5,retrieval_trial,3457.43499998935,garage,violin,LOCATION,garage,20,OL,A,1,garage,1
2128130,6,retrieval_trial,2875.46999999904,cake,tiger,OBJECT,cake,30,AO,L,1,cake,1
2128130,7,retrieval_trial,4457.50499999849,bicycle,camel,OBJECT,bike,28,AO,L,1,bicycle,1
2128130,8,retrieval_trial,2888.44999999856,lion,park,ANIMAL,lion,31,LA,O,1,lion,1
2128130,9,retrieval_trial,4730.74499999348,bottle,bat,OBJECT,bottle,26,AO,L,1,bottle,1
2128130,10,retrieval_trial,3338.82500001346,cafe,lamp,LOCATION,cafe,22,OL,A,1,cafe,1
2128130,11,retrieval_trial,8628.63999999536,lamp,dragonfly,OBJECT,headphones,25,AO,L,error,lamp,wc_event_error
2128130,12,retrieval_trial,1872.75999999838,fox,hospital,ANIMAL,fox,33,LA,O,1,fox,1
2128130,13,retrieval_trial,4225.68500001216,tutrtle,bedroom,ANIMAL,tortoise,32,LA,O,error,tutrtle,error
2128130,14,retrieval_trial,3933.19500000507,bakery,vase,LOCATION,bakery,24,OL,A,1,bakery,1
2128130,15,retrieval_trial,4825.19499999762,stadium,handbag,LOCATION,stadium,19,OL,A,1,stadium,1
2128130,16,retrieval_trial,3628.4949999972,crocodile,bus stop,ANIMAL,crocodile,35,LA,O,1,crocodile,1
2128130,17,retrieval_trial,1968.04000000702,cat,jail,ANIMAL,cat,34,LA,O,1,cat,1
2128130,18,retrieval_trial,5197.77000001341,balcony,wallet,LOCATION,balcony,23,OL,A,1,balcony,1
2128130,19,retrieval_trial,3237.45499999495,frog,city,ANIMAL,frog,36,LA,O,1,frog,1
2128130,20,retrieval_trial,3603.75999999815,paintbrush,reindeer,OBJECT,paintbrush,29,AO,L,1,paint,1
2128130,21,retrieval_trial,9098.50500000175,whisk,aquarium,OBJECT,whisk,21,LO,A,1,whisk,1
2128130,22,retrieval_trial,3493.22499999846,platypus,sock,ANIMAL,platypus,27,OA,L,1,platypus,1
2128130,23,retrieval_trial,3818.22999998997,hospital,fox,LOCATION,hospital,33,AL,O,1,hospital,1
2128130,24,retrieval_trial,3830.43500001077,park,lion,LOCATION,park,31,AL,O,1,park,1
2128130,25,retrieval_trial,3448.52000000537,bear,headphones,ANIMAL,dragonfly,25,OA,L,error,bear,wc_event_error
2128130,26,retrieval_trial,3855.33499999996,city,frog,LOCATION,city,36,AL,O,1,city,1
2128130,27,retrieval_trial,3845.91999999247,wallet,balcony,OBJECT,wallet,23,LO,A,1,wallet,1
2128130,28,retrieval_trial,2021.9599999981,jail,cat,LOCATION,jail,34,AL,O,1,jail,1
2128130,29,retrieval_trial,1959.59499999322,bus,crocodile,LOCATION,bus stop,35,AL,O,1,bus,1
2128130,30,retrieval_trial,5068.53499999852,vase,bakery,OBJECT,vase,24,LO,A,1,vase,1
2128130,31,retrieval_trial,2242.56499999319,tiger,cake,ANIMAL,tiger,30,OA,L,1,tiger,1
2128130,32,retrieval_trial,3616.72500000009,handbag,stadium,OBJECT,handbag,19,LO,A,1,handbag,1
2128130,33,retrieval_trial,1035.45999999903,bat,bottle,ANIMAL,bat,26,OA,L,1,bat,1
2128130,34,retrieval_trial,6896.59499999834,violin,tortoise,LOCATION,bedroom,32,AL,O,error,violin,be_cat_error
2128130,35,retrieval_trial,6666.03999999654,deer,paintbrush,ANIMAL,reindeer,29,OA,L,1,deer,1
2128130,36,retrieval_trial,1998.67500000959,guitar,garage,OBJECT,violin,20,LO,A,error,guitar,wc_event_error
2128130,37,retrieval_trial,2761.83500001207,camel,bike,ANIMAL,camel,28,OA,L,1,camel,1
2128130,38,retrieval_trial,3594.82499999297,panda,cafe,OBJECT,lamp,22,LO,A,error,panda,we_cat_error
2155958,3,retrieval_trial,5673.79991708329,lighthouse,reindeer,OBJECT,paintbrush,29,AO,L,error,light,be_cat_error
2155958,4,retrieval_trial,8158.700096132,living room,whisk,LOCATION,aquarium,21,OL,A,error,living room,wc_event_error
2155958,5,retrieval_trial,4414.99983764038,balcony,wallet,LOCATION,balcony,23,OL,A,1,balcony,1
2155958,6,retrieval_trial,5489.40018320206,giraffe,bedroom,ANIMAL,tortoise,32,LA,O,error,giraffe,wc_event_error
2155958,7,retrieval_trial,4045.39989926154,lion,hospital,ANIMAL,fox,33,LA,O,error,lion,wc_event_error
2155958,8,retrieval_trial,9995.10240360181,headphones,dragonfly,OBJECT,headphones,25,AO,L,1,headphon,1
2155958,9,retrieval_trial,4475.59999426076,goat,park,ANIMAL,lion,31,LA,O,error,goat,wc_event_error
2155958,10,retrieval_trial,5764.09979905165,binoculars,bat,OBJECT,bottle,26,AO,L,error,binocualrs,wc_event_error
2155958,11,retrieval_trial,3289.29989782674,hammer,platypus,OBJECT,sock,27,AO,L,error,hammer,wc_event_error
2155958,12,retrieval_trial,5121.4000533144,beach,violin,LOCATION,garage,20,OL,A,error,beach,wc_event_error
2155958,13,retrieval_trial,3807.899889822,zebra,bus stop,ANIMAL,crocodile,35,LA,O,error,zebra,wc_event_error
2155958,14,retrieval_trial,2626.60009167652,restaurant,lamp,LOCATION,cafe,22,OL,A,error,restaurant,wc_event_error
2155958,15,retrieval_trial,4900.39993324381,mouse,jail,ANIMAL,cat,34,LA,O,error,mouse,wc_event_error
2155958,16,retrieval_trial,3834.09982170648,museum,vase,LOCATION,bakery,24,OL,A,error,museum,wc_event_error
2155958,17,retrieval_trial,3314.20019770111,stadium,handbag,LOCATION,stadium,19,OL,A,1,stadium,1
2155958,18,retrieval_trial,4026.50010836555,koala,city,ANIMAL,frog,36,LA,O,error,koala,wc_event_error
2155958,19,retrieval_trial,3514.4998455696,cake,tiger,OBJECT,cake,30,AO,L,1,cake,1
2155958,20,retrieval_trial,4250.49972776452,sater,camel,OBJECT,bike,28,AO,L,error,sater,error
2155958,21,retrieval_trial,3243.19996435638,beach,lion,LOCATION,park,31,AL,O,error,beach,wc_event_error
2155958,22,retrieval_trial,5158.700096132,wallet,stadium,OBJECT,handbag,19,LO,A,error,wallet,wc_event_error
2155958,23,retrieval_trial,3785.99984443688,camel,bike,ANIMAL,camel,28,OA,L,1,camel,1
2155958,24,retrieval_trial,1995.10013811896,jail,cat,LOCATION,jail,34,AL,O,1,jail,1
2155958,25,retrieval_trial,5183.00004304422,octossps,paintbrush,ANIMAL,reindeer,29,OA,L,error,octossps,wc_event_error
2155958,26,retrieval_trial,3138.00000151037,violin,garage,OBJECT,violin,20,LO,A,1,volin,1
2155958,27,retrieval_trial,2020.69971704111,bus stop,crocodile,LOCATION,bus stop,35,AL,O,1,bus stop,1
2155958,28,retrieval_trial,4742.20013124694,wallet,balcony,OBJECT,wallet,23,LO,A,1,wallet,1
2155958,29,retrieval_trial,2406.00020691415,dragonfly,headphones,ANIMAL,dragonfly,25,OA,L,1,dragonfly,1
2155958,30,retrieval_trial,2121.60017096845,tiger,cake,ANIMAL,tiger,30,OA,L,1,tiger,1
2155958,31,retrieval_trial,1969.70029927033,lamp,cafe,OBJECT,lamp,22,LO,A,1,lamp,1
2155958,32,retrieval_trial,7679.80004848132,prison,fox,LOCATION,hospital,33,AL,O,error,prison,wc_event_error
2155958,33,retrieval_trial,2914.000004531,platypus,sock,ANIMAL,platypus,27,OA,L,1,platypus,1
2155958,34,retrieval_trial,1679.69998965424,city,frog,LOCATION,city,36,AL,O,1,city,1
2155958,35,retrieval_trial,4309.79987479432,museum,tortoise,LOCATION,bedroom,32,AL,O,error,museum,wc_event_error
2155958,36,retrieval_trial,2900.70010972489,bat,bottle,ANIMAL,bat,26,OA,L,1,bat,1
2155958,37,retrieval_trial,6273.0001261119,map,bakery,OBJECT,vase,24,LO,A,error,map,wc_event_error
2155958,38,retrieval_trial,3962.40015828167,pen,aquarium,OBJECT,whisk,21,LO,A,error,pen,wc_event_error
2083618,3,retrieval_trial,6212.65499992296,hammer,frog,OBJECT,banana,36,AO,L,error,hammer,wc_event_error
2083618,4,retrieval_trial,4403.59500003979,fox,garage,ANIMAL,lizard,20,LA,O,error,fox,wc_event_error
2083618,5,retrieval_trial,6063.13999998383,ball,crocodile,OBJECT,hat,35,AO,L,error,ball,wc_event_error
2083618,6,retrieval_trial,5457.38999999594,park,sock,LOCATION,bowling alley,27,OL,A,error,park,wc_event_error
2083618,7,retrieval_trial,2246.79000000469,zebra,cafe,ANIMAL,panda,22,LA,O,error,zebra,wc_event_error
2083618,8,retrieval_trial,5839.60499998648,cinema,bottle,LOCATION,castle,26,OL,A,error,cinema,wc_event_error
2083618,9,retrieval_trial,7389.77499993052,camera,lion,OBJECT,umbrella,31,AO,L,error,camera,wc_event_error
2083618,10,retrieval_trial,6890.72999998461,park,bike,LOCATION,river,28,OL,A,error,park,wc_event_error
2083618,11,retrieval_trial,5191.09499990009,whale,balcony,ANIMAL,dolphin,23,LA,O,error,whale,wc_event_error
2083618,12,retrieval_trial,5375.36499998532,torch,cat,OBJECT,bucket,34,AO,L,error,torch,wc_event_error
2083618,13,retrieval_trial,5536.89500002656,zebra,paintbrush,LOCATION,restaurant,29,OL,A,error,zebra,be_cat_error
2083618,14,retrieval_trial,4958.3050000947,platypus,aquarium,ANIMAL,raccoon,21,LA,O,error,platypus,wc_event_error
2083618,15,retrieval_trial,2846.5299999807,guitar,tortoise,OBJECT,guitar,32,AO,L,1,guitar,1
2083618,16,retrieval_trial,3059.66999998782,dragonfly,headphones,LOCATION,shed,25,OL,A,error,dragonfly,we_cat_error
2083618,17,retrieval_trial,8520.4050000757,cat,fox,OBJECT,keys,33,AO,L,error,cat,be_cat_error
2083618,18,retrieval_trial,7513.17499997094,platypus,stadium,ANIMAL,koala,19,LA,O,error,platypus,wc_event_error
2083618,19,retrieval_trial,4838.08000001591,kitchen,cake,LOCATION,dentists,30,OL,A,error,kitchen,wc_event_error
2083618,20,retrieval_trial,3421.93499999121,ant,bakery,ANIMAL,ant,24,LA,O,1,ant,1
2083618,21,retrieval_trial,3680.99000002258,platypus,bowling alley,OBJECT,sock,27,LO,A,error,platypus,we_cat_error
2083618,22,retrieval_trial,2480.22500006482,fox,keys,ANIMAL,fox,33,OA,L,1,fox,1
2083618,23,retrieval_trial,5790.9300000174,cat,hat,ANIMAL,crocodile,35,OA,L,error,cat,wc_event_error
2083618,24,retrieval_trial,1541.91500006709,dragonfly,shed,OBJECT,headphones,25,LO,A,error,dragonfly,we_cat_error
2083618,25,retrieval_trial,2039.91500008851,stadium,koala,LOCATION,stadium,19,AL,O,1,stadium,1
2083618,26,retrieval_trial,2930.05999992602,paintbrush,restaurant,OBJECT,paintbrush,29,LO,A,1,paintbrush,1
2083618,27,retrieval_trial,4164.6250000922,cafe,ant,LOCATION,bakery,24,AL,O,error,cafe,wc_event_error
2083618,28,retrieval_trial,6455.97500004806,campsite,panda,LOCATION,cafe,22,AL,O,error,campsite,wc_event_error
2083618,29,retrieval_trial,3578.50999990478,balcony,dolphin,LOCATION,balcony,23,AL,O,1,balcony,1
2083618,30,retrieval_trial,7140.18000010401,zebra,umbrella,ANIMAL,lion,31,OA,L,error,zebra,wc_event_error
2083618,31,retrieval_trial,5930.9399999911,dolphin,river,OBJECT,bike,28,LO,A,error,dolphin,be_cat_error
2083618,32,retrieval_trial,5683.79499996081,basement,raccoon,LOCATION,aquarium,21,AL,O,error,basement,wc_event_error
2083618,33,retrieval_trial,4390.04999992903,camera,castle,OBJECT,bottle,26,LO,A,error,camera,wc_event_error
2083618,34,retrieval_trial,2251.99499994051,tortoise,guitar,ANIMAL,tortoise,32,OA,L,1,tortoise,1
2083618,35,retrieval_trial,7629.90999990143,garden,lizard,LOCATION,garage,20,AL,O,error,garden,wc_event_error
2083618,36,retrieval_trial,9990.92700000003,NA,banana,ANIMAL,frog,36,OA,L,error,NA,miss
2083618,37,retrieval_trial,4478.46499993466,zebra,bucket,ANIMAL,cat,34,OA,L,error,zebra,wc_event_error
2083618,38,retrieval_trial,2283.14499999397,cake,dentists,OBJECT,cake,30,LO,A,1,cake,1
2088713,3,retrieval_trial,9990,platypus,stadium,ANIMAL,koala,19,LA,O,error,platypus,wc_event_error
2088713,4,retrieval_trial,2691,hat,cat,OBJECT,bucket,34,AO,L,error,hat,wc_event_error
2088713,5,retrieval_trial,6165,lighthouse,sock,LOCATION,bowling alley,27,OL,A,error,lighthouse,wc_event_error
2088713,6,retrieval_trial,9975,NA,frog,OBJECT,banana,36,AO,L,error,NA,miss
2088713,7,retrieval_trial,2971,raccoon,aquarium,ANIMAL,raccoon,21,LA,O,1,raccoon,1
2088713,8,retrieval_trial,3473,keys,fox,OBJECT,keys,33,AO,L,1,keys,1
2088713,9,retrieval_trial,7658.99999999994,phone,crocodile,OBJECT,hat,35,AO,L,error,phone,wc_event_error
2088713,10,retrieval_trial,4135,ant,bakery,ANIMAL,ant,24,LA,O,1,ant,1
2088713,11,retrieval_trial,8559,frog,balcony,ANIMAL,dolphin,23,LA,O,error,frog,wc_event_error
2088713,12,retrieval_trial,8439,horse,cafe,ANIMAL,panda,22,LA,O,error,horse,wc_event_error
